Wed Mar 11 16:56:22 2026,-5.5454942721189227e-11,-1.3233645721207163e-15,-1.5610870122909546,1,0,0,0
Wed Mar 11 16:56:37 2026,-5.5454942721189227e-11,-1.3233645721207163e-15,-0.29268181324005127,1,0,0,0
Wed Mar 11 16:56:51 2026,-5.5454942721189227e-11,-1.3233645721207163e-15,-0.29268181324005127,1,0,0,0
