Thu Mar 12 15:02:52 2026,-5.5454942721189227e-11,-1.3233645721207163e-15,-1.5818208456039429,1,0,0,0
Thu Mar 12 15:04:43 2026,-5.5454942721189227e-11,-1.3233645721207163e-15,-499.4852294921875,1,0,0,0
