Thu Mar 12 13:40:19 2026,-5.5454942721189227e-11,-1.3233645721207163e-15,-1.6025607585906982,1,0,0,0
Thu Mar 12 13:40:46 2026,-2.3942877760418924e-06,-8.764525887272612e-07,-1.674486517906189,0.7672905325889587,-5.390312551867282e-08,-2.328713399890603e-08,-0.6412996649742126
