Thu Mar 12 15:37:55 2026,-5.5454942721189227e-11,-1.3233645721207163e-15,-1.6025607585906982,1,0,0,0
Thu Mar 12 15:38:22 2026,45.29011154174805,-3.7891834381298395e-06,-2.685847520828247,0.9999945163726807,6.776133432140341e-09,-0.003319289768114686,7.729624051933115e-09
Thu Mar 12 15:47:30 2026,-5.5454942721189227e-11,-1.3233645721207163e-15,-1.5522031784057617,1,0,0,0,False
Thu Mar 12 15:47:50 2026,45.29010772705078,-3.904981440427946e-06,-2.6339914798736572,0.9999945163726807,2.593651959870158e-09,-0.003319535171613097,-2.2192297777223757e-08,False
