Thu Mar 12 15:09:45 2026,-5.5454942721189227e-11,-1.3233645721207163e-15,-1.5522031784057617,1,0,0,0
Thu Mar 12 15:10:18 2026,-5.5454942721189227e-11,-1.3233645721207163e-15,-99.872314453125,1,0,0,0
