Thu Mar 12 15:50:55 2026,-5.5454942721189227e-11,-1.3233645721207163e-15,-1.5714530944824219,1,0,0,0,False
Thu Mar 12 15:51:19 2026,45.29010772705078,-3.9204714994411916e-06,-2.6547324657440186,0.9999945163726807,5.286095117185141e-09,-0.003319298382848501,1.8004919777325767e-09,False
