Wed Mar 11 16:52:43 2026,-5.5454942721189227e-11,-1.3233645721207163e-15,-1.550722599029541,1,0,0,0
Wed Mar 11 16:53:08 2026,-5.5454942721189227e-11,-1.3233645721207163e-15,-0.29268181324005127,1,0,0,0
