Thu Mar 12 17:17:00 2026,Takeoff,0
Thu Mar 12 17:17:19 2026,Yaw_Left,1
Thu Mar 12 17:17:39 2026,Forward,5
<<<<<<< HEAD
=======
Fri Mar 13 10:34:28 2026,Close,0
>>>>>>> origin/Project-airsim-integration
Wed Mar 25 17:21:24 2026,Takeoff,0
Wed Mar 25 17:21:53 2026,Yaw_Left,1
Wed Mar 25 17:22:15 2026,Forward,10
Wed Mar 25 17:22:55 2026,Forward,10
